
10,2258,5,55,33,495,8,2.21.32,2.14.10,6,2019-05-21,normal,ankara,2200,çim,47,0.000134356816973318,-0.004129082324218194,0.00013343258550746674,0.4237012987012987,0,0.08360128617363344,0.23076923076923078,0.21153846153846154,0.0,0.0,0.0,17,12.05,0
11,2337,3,56,17,131,168,2.23.51,2.14.10,10,2019-05-21,normal,ankara,2200,çim,52,0.00013356139187539517,-0.008107176369403708,0.00013283972948643824,0.5068181818181818,0,0.19431988041853512,0.0851063829787234,0.12886597938144329,0.0,0.0,0.2727272727272727,11,16.80,0

1,2868,3,55.3,121,782,366,2.17.72,2.14.10,7,2019-05-21,normal,ankara,2200,çim,38,0.0001554292565164685,-0.017124914136663356,0.00015420433291269808,0.3961038961038961,0,0.27177700348432055,0.2125,0.19387755102040816,0.14285714285714285,0.0,0.0,17,3.25,1
2,3615,4,54.2,17,326,138,2.18.11,2.14.10,4,2019-05-21,normal,ankara,2200,çim,36,0.00019431824036776868,-0.007581181002861797,0.00019249649055115998,0.3096764346764347,0,0.19431988041853512,0.11320754716981132,0.1111111111111111,0.0,0.0,0.0,31,4.25,0
3,2240,6,55.7,13,14,59,2.18.88,2.14.10,5,2019-05-21,normal,ankara,2200,çim,41,0.00017547114095773763,-0.009304855179733174,0.00017438599874958807,0.4327200577200577,0,0.08444444444444445,0.07627118644067797,0.12371134020618557,0.0,0.0,0.0,7,13.50,0
4,2239,2,55.0,28,1137,183,2.19.22,2.14.10,6,2019-05-21,normal,ankara,2200,çim,48,0.00015665944629565166,-0.019357992522848297,0.0001560932661713424,0.5464285714285714,0,0.16705882352941176,0.0,0.14457831325301204,0.0,0.0,0.0,13,5.25,0
5,3742,9,54.5,67,405,26,2.21.14,2.14.10,2,2019-05-21,normal,ankara,2200,çim,39,0.00015010493478400625,-0.020090736520704207,0.00014990326345560895,0.560515873015873,0,0.27419354838709675,0.23684210526315788,0.06779661016949153,0.0,0.0,0.16666666666666666,14,3.10,0
6,3345,8,56.0,21,1045,310,2.22.38,2.14.10,8,2019-05-21,normal,ankara,2200,çim,36,0.00017239019411460175,-0.026720803328343957,0.00017145499909616594,0.538888888888889,0,0.15045592705167174,0.01694915254237288,0.12280701754385964,0.0,0.0,0.25,14,15.55,0
7,3711,7,55.0,22,1169,165,2.24.45,2.14.10,1,2019-05-21,normal,ankara,2200,çim,32,0.00017657663205531687,-0.015279614780053564,0.00017439675440666328,0.46888111888111883,0,0.1228878648233487,0.07692307692307693,0.0962962962962963,0.0,0.0,0.0,7,30.10,0
8,2363,5,55.2,55,500,179,2.25.32,2.14.10,3,2019-05-21,normal,ankara,2200,çim,38,0.00016748166354829783,-0.0060024306979045506,0.00016555689769899863,0.40909090909090906,0,0.21113243761996162,0.11320754716981132,0.13157894736842105,0.0,0.0,0.1111111111111111,7,3.70,0
9,3434,1,55,29,10314,12,2.25.50,2.14.10,9,2019-05-21,normal,ankara,2200,çim,38,0.00017153638553812832,-0.0015643368117117455,0.00016859219042558441,0.28680555555555554,0,0.0873015873015873,0.1111111111111111,0.1589958158995816,0.0,0.0,0.1111111111111111,7,18.95,0

1,3875,6,54.5,22,2726,340,1.20.67,1.18.63,2,2019-05-21,normal,ankara,1300,kum,49,0.00018888832429848787,-0.0003490807540144287,0.00018507261156195762,0.1546474358974359,0,0.1228878648233487,0.24,0.23529411764705882,0.0,0.0,0.5,46,2.10,1
2,1379,8,52.0,14,326,138,1.21.25,1.18.63,3,2019-05-21,normal,ankara,1300,kum,35,0.00014355750331446817,-0.009909927815067967,0.00014305664945863693,0.5599747474747474,0,0.11020408163265306,0.11320754716981132,0.1111111111111111,0.1,0.0,0.1,24,7.05,0
3,1920,3,60.5,21,1044,377,1.21.50,1.18.63,1,2019-05-21,normal,ankara,1300,kum,65,0.0001820627430380764,-0.02534252267343007,0.00018298041657987106,0.575,0,0.15045592705167174,0.05555555555555555,0.05405405405405406,0.0,0.0,0.0,26,2.95,0
4,2779,1,62,26,393,3,1.21.93,1.18.63,6,2019-05-21,normal,ankara,1300,kum,69,0.00018336500556300262,-0.03492453388551045,0.00018503485724362292,0.6291666666666667,0,0.07792207792207792,0.125,0.07646356033452807,0.0,0.0,0.14285714285714285,26,17.05,0
5,40,2,59,31,2148,25,1.22.18,1.18.63,5,2019-05-21,normal,ankara,1300,kum,67,0.0001533276447397453,-0.012909176187055494,0.0001527022045980163,0.5933892496392497,0,0.03389830508474576,0.07142857142857142,0.08450704225352113,0.0,0.0,0.13333333333333333,26,6.75,0
6,2622,5,55.8,13,4075,319,1.22.34,1.18.63,7,2019-05-21,normal,ankara,1300,kum,55,0.00018079776648473648,-0.02475409341114747,0.00018129278782008177,0.7547348484848485,0,0.08444444444444445,0.0,0.0975609756097561,0.0,0.0,0.0,19,4.50,0
7,37,4,60,25,24364,366,1.22.63,1.18.63,8,2019-05-21,normal,ankara,1300,kum,63,0.00013959644255604633,-0.010060313957766541,0.0001377060266001118,0.5444444444444445,0,0.03488372093023256,0.0,0.19387755102040816,0.0,0.0,0.23529411764705882,24,9.20,0
8,4992,7,52.5,39,16880,305,1.23.05,1.18.63,4,2019-05-21,normal,ankara,1300,kum,49,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,17.70,0

1,2832,3,58,67,3127,59,1.46.87,1.44.05,5,2019-05-21,normal,ankara,1600,çim,89,0.0001539500940803018,-0.005993817943137643,0.00015272571534645897,0.3263888888888889,0,0.27419354838709675,0.29411764705882354,0.12371134020618557,0.4,0.0,0.0,17,2.25,1
2,2172,4,58,18,2700,267,1.47.03,1.44.05,4,2019-05-21,normal,ankara,1600,çim,96,0.00014663451614213747,-0.006639748104394707,0.000144427474665181,0.42827380952380956,0,0.13333333333333333,0.3333333333333333,0.11538461538461539,0.16666666666666666,0.0,0.0,5,3.15,0
3,3051,5,56,140,478,33,1.47.06,1.44.05,3,2019-05-21,normal,ankara,1600,çim,86,0.0001719675957557664,-0.011374539099234852,0.00016826984218361744,0.3416666666666666,1,0.08673469387755102,0.1111111111111111,0.09401709401709402,0.3333333333333333,0.0,0.0,19,4.30,0
4,2103,2,57,27,1136,172,1.47.46,1.44.05,7,2019-05-21,normal,ankara,1600,çim,92,0.00014414079198200256,-0.007503833516370524,0.0001432083490991965,0.568452380952381,0,0.07423580786026202,0.05263157894736842,0.11011904761904762,0.0,0.0,0.07142857142857142,12,19.65,0
5,661,7,55.3,121,13253,172,1.47.48,1.44.05,6,2019-05-21,normal,ankara,1600,çim,99,0.00015378793348718275,-0.02231457788241279,0.0001554613901972079,0.6028693528693528,0,0.27177700348432055,0.03225806451612903,0.11011904761904762,0.0,0.0,0.0,9,4.80,0
6,319,6,56,28,319,33,1.48.69,1.44.05,1,2019-05-21,normal,ankara,1600,çim,90,0.00016341508539611719,-0.02340461241993567,0.00016461217514141392,0.7589285714285714,0,0.16705882352941176,0.045454545454545456,0.09401709401709402,0.0,0.0,0.0,12,13.65,0
7,3580,1,61,17,1292,93,1.49.12,1.44.05,2,2019-05-21,normal,ankara,1600,çim,102,0.00012829531436346246,-0.023169099188219387,0.00012839154129326,0.4392857142857143,0,0.19431988041853512,0.1590909090909091,0.13545816733067728,0.0,0.0,0.0,14,4.45,0

1,3421,7,54.6,22,136,340,2.09.60,2.06.46,3,2019-05-21,normal,ankara,1900,çim,49,0.00014621833634365528,-0.010915428724134191,0.00014376919645379686,0.3678571428571428,0,0.1228878648233487,0.07142857142857142,0.23529411764705882,0.0,0.0,0.0,17,5.00,1
2,2909,6,54.3,17,142,69,2.09.61,2.06.46,6,2019-05-21,normal,ankara,1900,çim,53,0.00011648843778284063,-0.0024218448269006402,0.00011525169776441238,0.30694444444444446,0,0.19431988041853512,0.14035087719298245,0.14754098360655737,0.0,0.0,0.125,9,2.45,0
3,1515,3,60.5,28,85,183,2.10.50,2.06.46,8,2019-05-21,normal,ankara,1900,çim,62,0.00011993031153099119,-0.0033890173217808166,0.00011835708262039819,0.3206349206349206,0,0.16705882352941176,0.125,0.14457831325301204,0.0,0.0,0.07692307692307693,11,5.70,0
4,2953,2,61.5,21,15480,168,2.10.68,2.06.46,1,2019-05-21,normal,ankara,1900,çim,64,0.0001363717370165783,-0.02908978105445044,0.00013513988714621822,0.5341269841269842,0,0.15045592705167174,0.0,0.12886597938144329,0.0,0.0,0.0,21,9.65,0
5,1166,9,52.0,14,47,70,2.10.97,2.06.46,10,2019-05-21,normal,ankara,1900,çim,41,0.00017463587990361094,-0.024803820140969404,0.0001739301154579584,0.5327380952380952,0,0.11020408163265306,0.09090909090909091,0.16145833333333334,0.0,0.0,0.13333333333333333,7,14.45,0
6,3698,1,63,11,12029,173,2.11.37,2.06.46,2,2019-05-21,normal,ankara,1900,çim,67,0.00012327676577144673,-0.05487379056458552,0.00012773480659016004,0.930952380952381,0,0.09027777777777778,0.05263157894736842,0.11267605633802817,0.0,0.0,0.0,31,25.45,0
7,491,5,55,40,334,172,2.12.16,2.06.46,5,2019-05-21,normal,ankara,1900,çim,55,0.00012352374506301118,-0.02508032021123842,0.0001243277467993684,0.6595695970695971,0,0.04225352112676056,0.11320754716981132,0.11011904761904762,0.0,0.0,0.0,17,5.10,0
8,1445,8,52.5,27,1519,83,2.12.17,2.06.46,4,2019-05-21,normal,ankara,1900,çim,42,0.0001676129063033397,-0.030739042153618425,0.00016744324891126072,0.631547619047619,0,0.07423580786026202,0.0,0.0989247311827957,0.0,0.0,0.0,7,19.85,0
9,2366,4,60,23,1068,320,2.12.27,2.06.46,7,2019-05-21,normal,ankara,1900,çim,61,0.0001206531325374193,-0.024234622242525736,0.00011943568064658904,0.6006944444444444,0,0.04918032786885246,0.034482758620689655,0.0,0.0,0.0,0.0,14,4.75,0
10,2873,10,52.0,33,24863,31,2.18.18,2.06.46,9,2019-05-21,normal,ankara,1900,çim,39,0.00011212096228808708,-0.03295557319979533,0.00011256807874706257,0.5583333333333333,0,0.08360128617363344,0.0,0.10714285714285714,0.0,0.0,0.13333333333333333,5,10.80,0

1,4893,3,55,67,236,95,1.23.90,1.20.56,1,2019-05-23,normal,ankara,1200,kum,39,0.00020173492031470649,0.0,0.00018736475803643454,0.09090909090909091,1,0.27402135231316727,0.1111111111111111,0.07142857142857142,0.0,0.0,0.0,10,1.05,1
2,4500,1,60,17,1324,12,1.24.63,1.20.56,3,2019-05-23,normal,ankara,1200,kum,48,0.00021015495599133958,0.0,0.00020070560890786198,0.14583333333333331,1,0.19145802650957292,0.22727272727272727,0.15767634854771784,0.0,1.0,0.0,19,2.15,0
3,4510,2,57.2,22,2,265,1.27.69,1.20.56,2,2019-05-23,normal,ankara,1200,kum,40,0.00020657847048737287,-0.0013265531726730046,0.0002016040535056655,0.2125,1,0.1283987915407855,0.06,0.05454545454545454,0.0,0.5,0.0,16,11.15,0
4,4335,4,52.2,226,334,172,1.29.47,1.20.56,4,2019-05-23,normal,ankara,1200,kum,34,0.00021633555321359435,-0.01606425702811245,0.00021397768881636843,0.37142857142857144,1,0.06976744186046512,0.10975609756097561,0.10818713450292397,0.0,0.5,0.0,25,24.65,0

1,814,3,58.5,21,475,168,1.48.73,1.44.05,9,2019-05-23,normal,ankara,1600,çim,50,0.0001749347432529655,-0.015579406601067682,0.0001726966404069715,0.5500992063492064,0,0.1497005988023952,0.13513513513513514,0.1319796954314721,0.0,0.0,0.18181818181818182,8,2.40,1
2,965,4,57,18,890,346,1.49.19,1.44.05,2,2019-05-23,normal,ankara,1600,çim,47,0.0001381455822783732,-0.019183723376402794,0.00013712640051297397,0.5426470588235294,0,0.13213213213213212,0.08,0.05263157894736842,0.0,0.0,0.0,7,6.90,0
3,461,5,56.5,14,144,170,1.49.64,1.44.05,3,2019-05-23,normal,ankara,1600,çim,46,0.00016082049780519187,-0.027597112572530925,0.00016178002146520064,0.6880681818181817,0,0.10843373493975904,0.1275,0.15079365079365079,0.0,0.0,0.0,16,18.70,0
4,460,2,61,28,457,171,1.49.88,1.44.05,6,2019-05-23,normal,ankara,1600,çim,55,0.00016073940165426098,-0.008782201632573832,0.00015794833722763968,0.34185814185814184,0,0.16666666666666666,0.0,0.19444444444444445,0.0,0.0,0.1,16,5.65,0
5,462,7,54.8,29,462,70,1.49.95,1.44.05,8,2019-05-23,normal,ankara,1600,çim,39,0.00015307515303816368,-0.026039666492109672,0.0001538678013430522,0.6708333333333334,0,0.08627450980392157,0.05263157894736842,0.16062176165803108,0.0,0.0,0.09090909090909091,12,32.95,0
6,843,10,52.0,39,848,83,1.51.10,1.44.05,11,2019-05-23,normal,ankara,1600,çim,30,0.0001440710376191858,-0.05102414200440849,0.00014473249047764812,0.6416666666666667,0,0.023255813953488372,0.06451612903225806,0.09871244635193133,0.0,0.0,0.16666666666666666,12,51.70,0
7,2499,6,54.8,22,403,437,1.51.14,1.44.05,4,2019-05-23,normal,ankara,1600,çim,42,0.0001804913783305095,-0.004554527788330791,0.00017772164361889778,0.32857142857142857,0,0.1283987915407855,0.1262135922330097,0.16666666666666666,0.0,0.0,0.08333333333333333,9,3.45,0
8,1481,11,52.0,226,534,83,1.51.44,1.44.05,7,2019-05-23,normal,ankara,1600,çim,25,0.00011822378377581793,-0.009990382780009709,0.00011398733413057474,0.25946969696969696,0,0.06976744186046512,0.0,0.09871244635193133,0.0,0.0,0.0,49,33.95,0
9,2248,1,61,67,845,171,1.52.71,1.44.05,10,2019-05-23,normal,ankara,1600,çim,55,0.0001704285853656507,-0.019469702957667912,0.00016661119890413976,0.48333333333333334,0,0.27402135231316727,0.125,0.19444444444444445,0.0,0.0,0.0,14,6.55,0
10,3988,8,53.5,119,782,366,1.53.91,1.44.05,1,2019-05-23,normal,ankara,1600,çim,38,0.00017832911152218948,-0.014536035892951256,0.00017428827304377214,0.4486531986531987,1,0.05925925925925926,0.21951219512195122,0.2,0.0,0.0,0.0,14,9.05,0
11,1531,9,53.5,17,830,17,1.59.91,1.44.05,5,2019-05-23,normal,ankara,1600,çim,36,0.00016781552476253728,-0.01978832965246578,0.0001667781018530974,0.49375,0,0.19145802650957292,0.13333333333333333,0.08196721311475409,0.0,0.0,0.16666666666666666,28,8.00,0

1,464,5,55,14,28,16,2.11.09,2.06.46,10,2019-05-23,normal,ankara,1900,çim,46,0.00018335012962256267,-0.03254095702154507,0.00018444447882380133,0.6339285714285714,0,0.10843373493975904,0.10526315789473684,0.075,0.0,0.0,0.09090909090909091,16,11.70,1
2,66,8,54,17,430,93,2.11.11,2.06.46,6,2019-05-23,normal,ankara,1900,çim,69,0.00014402628319165297,-0.019010913568026797,0.00014242988672076202,0.6101190476190476,0,0.19145802650957292,0.06060606060606061,0.13385826771653545,0.0,0.0,0.0,9,2.95,0
3,225,1,58,203,225,93,2.11.90,2.06.46,9,2019-05-23,normal,ankara,1900,çim,52,0.00012455284391466753,-0.006794403617526732,0.00012101270426102264,0.39880952380952384,0,0.07878787878787878,0.21052631578947367,0.13385826771653545,0.0,0.0,0.0,5,8.45,0
4,63,3,58,55,63,12,2.12.28,2.06.46,5,2019-05-23,normal,ankara,1900,çim,69,0.00015152652188311477,-0.01119604962453955,0.00014910569165545154,0.4585858585858586,0,0.21022727272727273,0.08333333333333333,0.15767634854771784,0.0,0.0,0.0,18,4.55,0
5,1064,6,56.0,21,24,14,2.12.37,2.06.46,2,2019-05-23,normal,ankara,1900,çim,54,0.00013969154300143969,-0.008569841672343459,0.00013611251308065706,0.3642399267399267,0,0.1497005988023952,0.07407407407407407,0.06103286384976526,0.0,0.0,0.125,14,4.45,0
6,1063,4,55,27,1071,70,2.12.40,2.06.46,4,2019-05-23,normal,ankara,1900,çim,56,0.00015314779722120243,-0.004116117850953206,0.00014806014728661657,0.2270784770784771,0,0.0735930735930736,0.21428571428571427,0.16062176165803108,0.0,0.0,0.1111111111111111,18,5.35,0
7,3769,7,55,140,15610,14,2.12.88,2.06.46,3,2019-05-23,normal,ankara,1900,çim,38,0.00015242662180547348,-0.0015784689450823238,0.00014760793839914684,0.2746212121212121,0,0.08629441624365482,0.0,0.06103286384976526,0.0,0.0,0.0,4,4.45,0
8,2811,10,54.5,337,191,437,2.13.32,2.06.46,1,2019-05-23,normal,ankara,1900,çim,22,0.0001487750841910211,-0.13788261152881856,0.00016227324937840104,0.8950980392156863,0,0.08823529411764706,0.0,0.16666666666666666,0.0,0.0,0.0,14,42.60,0
9,339,9,54.8,22,1372,83,2.14.59,2.06.46,8,2019-05-23,normal,ankara,1900,çim,26,0.00014697399566579501,-0.08256346310386815,0.00015100896582194662,0.7732954545454546,0,0.1283987915407855,0.09523809523809523,0.09871244635193133,0.0,0.0,0.0,14,20.65,0
10,2627,2,58,28,14,59,2.20.47,2.06.46,7,2019-05-23,normal,ankara,1900,çim,33,0.00014751958756873616,-0.009644411563013036,0.0001424454266361815,0.33125,0,0.16666666666666666,0.07563025210084033,0.14,0.0,0.0,0.0,19,13.85,0

1,2000,1,59,204,13,3,2.34.38,2.28.56,5,2019-05-23,normal,ankara,2200,çim,68,0.00013097178085088657,-0.005230089142835086,0.00012870714614183346,0.33825757575757576,0,0.0425531914893617,0.06666666666666667,0.07637231503579953,0.0,0.0,0.0,9,3.25,1
2,2754,6,57,21,39,172,2.34.70,2.28.56,11,2019-05-23,normal,ankara,2200,çim,28,0.00011481779278755423,-0.013717097878503177,0.00011394068573515026,0.4722222222222222,0,0.1497005988023952,0.0,0.10818713450292397,0.0,0.0,0.0,7,4.95,0
3,3801,11,56.2,203,413,251,2.34.71,2.28.56,2,2019-05-23,normal,ankara,2200,çim,38,0.00011682901893772062,-0.007304329109373002,0.00011527285265043049,0.48928571428571427,0,0.07878787878787878,0.03333333333333333,0.08542713567839195,0.0,0.0,0.0,5,6.00,0
4,1928,3,54.5,337,208,93,2.35.59,2.28.56,7,2019-05-23,normal,ankara,2200,çim,31,0.00014526370600157417,-0.04030884237390665,0.00014488277642580712,0.4869281045751634,0,0.08823529411764706,0.12087912087912088,0.13385826771653545,0.0,0.0,0.18181818181818182,7,8.25,0
5,1999,7,57,33,1378,14,2.35.60,2.28.56,13,2019-05-23,normal,ankara,2200,çim,72,0.0001323149505553668,-0.01757588845318768,0.000131943636082814,0.6319444444444444,0,0.08306709265175719,0.0,0.06103286384976526,0.0,0.0,0.0,4,3.20,0
6,1915,12,55.0,29,2182,174,2.36.16,2.28.56,1,2019-05-23,normal,ankara,2200,çim,29,0.00013223283433236446,-0.02894536510934007,0.00013192381079450344,0.5227272727272727,0,0.08627450980392157,0.0,0.10714285714285714,0.0,0.0,0.0,11,14.65,0
7,2473,13,55,104,11410,172,2.36.20,2.28.56,8,2019-05-23,normal,ankara,2200,çim,24,0.00013193638437197162,-0.04563421885922017,0.00013253910314409893,0.6383928571428572,0,0.05555555555555555,0.0,0.10818713450292397,0.0,0.0,0.0,7,20.20,0
8,489,10,55,119,47,70,2.38.02,2.28.56,12,2019-05-23,normal,ankara,2200,çim,37,0.00019089615350849462,-0.05248917007782658,0.0001939699231812799,0.7301587301587301,0,0.05925925925925926,0.08823529411764706,0.16062176165803108,0.0,0.0,0.0,4,14.60,0
9,1213,9,56.4,52,270,182,2.38.24,2.28.56,3,2019-05-23,normal,ankara,2200,çim,25,0.00013062677061189914,-0.024719218937954535,0.00012958457942601815,0.5611111111111111,0,0.06382978723404255,0.09302325581395349,0.0,0.05,0.0,0.0,22,13.25,0
10,451,8,57,18,451,12,2.39.20,2.28.56,6,2019-05-23,normal,ankara,2200,çim,46,0.00014537393834310235,-0.025816717764607977,0.0001457388989547967,0.6820054945054945,0,0.13213213213213212,0.21621621621621623,0.15767634854771784,0.0,0.0,0.1,9,14.60,0
11,2462,2,57,40,3463,172,2.39.29,2.28.56,9,2019-05-23,normal,ankara,2200,çim,46,0.00012294337465869326,-0.01350748893693392,0.00012109392050709865,0.5079365079365079,0,0.041666666666666664,0.0,0.10818713450292397,0.0,0.0,0.0,7,21.10,0
12,3991,5,57.0,26,1135,320,2.41.31,2.28.56,4,2019-05-23,normal,ankara,2200,çim,29,0.00012453185821488508,-0.03370533461572034,0.00012465347653181817,0.6215277777777778,0,0.07692307692307693,0.1,0.0,0.0,0.0,0.0,23,35.95,0
13,72,4,57.0,137,72,35,2.47.45,2.28.56,10,2019-05-23,normal,ankara,2200,çim,30,0.0001166410927561562,-0.03232890570456683,0.0001169738659371775,0.5423611111111111,0,0.10714285714285714,0.07142857142857142,0.05,0.0,0.0,0.07692307692307693,19,33.35,0

1,1756,9,56.0,55,500,179,1.11.84,1.09.18,4,2019-05-23,normal,ankara,1200,çim,57,0.00020761479549634497,-0.0028970072942901427,0.0002048629066943034,0.226010101010101,0,0.21022727272727273,0.1111111111111111,0.1282051282051282,0.0,0.0,0.2,14,1.65,1
2,2915,8,55,17,3360,171,1.12.89,1.09.18,8,2019-05-23,normal,ankara,1200,çim,40,0.00019402727394339896,-0.015362422922934696,0.00019276473951249066,0.5274621212121212,0,0.19145802650957292,0.15384615384615385,0.19444444444444445,0.0,0.0,0.2,21,3.20,0
3,3394,1,58,40,9998,164,1.12.92,1.09.18,11,2019-05-23,normal,ankara,1200,çim,70,0.00016466959835896415,-0.017881984180063835,0.0001658652009981865,0.8666666666666666,0,0.041666666666666664,0.13636363636363635,0.07894736842105263,0.0,0.0,0.0,28,8.10,0
4,3092,5,56,67,782,366,1.12.94,1.09.18,12,2019-05-23,normal,ankara,1200,çim,37,0.00020346700147925908,-0.017936718508660285,0.00019946966422454,0.3942307692307692,0,0.27402135231316727,0.21951219512195122,0.2,0.0,0.0,0.0,12,5.65,0
5,3643,6,56,14,2833,389,1.12.95,1.09.18,3,2019-05-23,normal,ankara,1200,çim,31,0.0001414151979676744,-0.03944329793137022,0.00014306238703747272,0.7045454545454546,0,0.10843373493975904,0.14814814814814814,0.11764705882352941,0.0,0.0,0.0,21,16.70,0
6,3576,4,56,29,443,165,1.13.10,1.09.18,6,2019-05-23,normal,ankara,1200,çim,35,0.0001993469182350942,-0.016869638111744644,0.00019939412294725612,0.6060515873015873,0,0.08627450980392157,0.14705882352941177,0.0948905109489051,0.0,0.0,0.0,9,26.40,0
7,1963,3,58,18,1078,317,1.13.44,1.09.18,2,2019-05-23,normal,ankara,1200,çim,34,0.0001627981684121866,-0.006779471489183181,0.00015664052044086555,0.23674242424242425,0,0.13213213213213212,0.14634146341463414,0.14473684210526316,0.0,0.0,0.0,17,16.95,0
8,3309,10,54,106,1437,118,1.13.53,1.09.18,1,2019-05-23,normal,ankara,1200,çim,30,0.00018378330100612204,-0.04075952138699061,0.00018498573266114478,0.6186507936507937,0,0.0136986301369863,0.05263157894736842,0.14285714285714285,0.0,0.0,0.125,11,20.55,0
9,3355,2,58,28,405,26,1.14.89,1.09.18,7,2019-05-23,normal,ankara,1200,çim,37,0.00018562795987668533,-0.021899073193191898,0.0001832815792291121,0.3205128205128205,0,0.16666666666666666,0.23076923076923078,0.075,0.0,0.0,0.16666666666666666,28,8.55,0
10,3879,11,54.5,337,18025,181,1.17.01,1.09.18,5,2019-05-23,normal,ankara,1200,çim,8,0.00018938029950428976,-0.053447126919708876,0.00019508316843112273,0.8901098901098901,1,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,85,67.25,0

1,3352,6,54.4,67,9341,366,1.35.07,1.31.53,5,2019-05-23,normal,ankara,1500,kum,57,0.0002066531654001001,-0.0023677979479084454,0.0002010668336375944,0.19146825396825395,0,0.27402135231316727,0.375,0.2,0.0,0.0,0.0,21,1.65,1
2,2296,2,59,17,2957,263,1.35.47,1.31.53,6,2019-05-23,normal,ankara,1500,kum,84,0.0001868302292093059,-0.014997434081842587,0.0001838397237404987,0.4464285714285714,0,0.19145802650957292,0.4,0.10344827586206896,0.4166666666666667,0.0,0.0,33,6.05,0
3,1076,1,60,18,89,30,1.36.33,1.31.53,3,2019-05-23,normal,ankara,1500,kum,89,0.0001438063446917445,-0.017522401186813155,0.00014320147446236336,0.5345238095238095,0,0.13213213213213212,0.16129032258064516,0.18309859154929578,0.0,0.0,0.0,40,5.55,0
4,1764,4,55.5,28,1660,183,1.36.51,1.31.53,4,2019-05-23,normal,ankara,1500,kum,47,0.00015468796946064737,-0.02034926470588235,0.00015432122061252842,0.4422619047619047,0,0.16666666666666666,0.24242424242424243,0.13953488372093023,0.0,0.0,0.0,67,9.75,0
5,2377,5,56.0,21,572,170,1.39.24,1.31.53,1,2019-05-23,normal,ankara,1500,kum,76,0.0001652181789938308,-0.008000312655624415,0.0001639788858684021,0.49999999999999994,0,0.1497005988023952,0.13,0.15079365079365079,0.0,0.0,0.0,16,3.10,0
6,1086,3,56,55,28223,364,1.39.66,1.31.53,2,2019-05-23,normal,ankara,1500,kum,53,0.00013020839085984583,-0.004548611111111111,0.00012724443689466857,0.2492063492063492,0,0.21022727272727273,0.3333333333333333,0.09183673469387756,0.0,0.0,0.0,25,5.95,0

1,2003,5,54.5,33,2336,24,1.11.34,1.09.18,3,2019-05-23,normal,ankara,1200,çim,79,0.0001630435765750574,-0.01556227088215845,0.00016179371983125133,0.45550699300699304,0,0.08306709265175719,0.0,0.0,0.0,0.0,0.0,14,14.15,1
2,4559,6,56.0,17,478,449,1.11.55,1.09.18,1,2019-05-23,normal,ankara,1200,çim,92,0.00021324791315072898,-0.0119270555545852,0.00021097807481497085,0.5,1,0.19145802650957292,0.10909090909090909,0.14606741573033707,0.0,0.0,0.0,14,3.20,0
3,2436,4,56.0,21,3360,171,1.11.56,1.09.18,8,2019-05-23,normal,ankara,1200,çim,90,0.0002191506437871838,-0.0012497276596689405,0.00021732660581909107,0.31375661375661373,1,0.1497005988023952,0.15384615384615385,0.19444444444444445,0.0,0.0,0.3333333333333333,30,2.25,0
4,823,1,58.5,55,827,449,1.11.57,1.09.18,5,2019-05-23,normal,ankara,1200,çim,92,0.00020168720462967275,-0.002405237922570248,0.00019861833433420527,0.25256410256410255,0,0.21022727272727273,0.15789473684210525,0.14606741573033707,0.0,0.0,0.2857142857142857,11,4.25,0
5,504,2,58,28,14,59,1.11.64,1.09.18,7,2019-05-23,normal,ankara,1200,çim,90,0.0001823598882256287,-0.012073201075108286,0.00017935705555883205,0.34794372294372294,0,0.16666666666666666,0.07563025210084033,0.14,0.0,0.0,0.1111111111111111,14,5.45,0
6,4076,3,56,67,405,26,1.12.06,1.09.18,4,2019-05-23,normal,ankara,1200,çim,49,0.00020960156195310668,-0.015515064044741116,0.00020766451170126825,0.3117845117845118,1,0.27402135231316727,0.23076923076923078,0.075,0.0,0.0,0.6666666666666666,9,5.00,0
7,508,8,55.5,29,508,184,1.12.28,1.09.18,6,2019-05-23,normal,ankara,1200,çim,32,0.0001785658143325228,-0.012508751137030897,0.0001760998921171128,0.49318181818181817,0,0.08627450980392157,0.125,0.20408163265306123,0.0,0.0,0.0,180,39.90,0
8,496,7,56.0,203,496,17,1.12.31,1.09.18,2,2019-05-23,normal,ankara,1200,çim,70,0.00021470725002149324,-0.0273063993148309,0.000217713887100459,0.7795454545454545,0,0.07878787878787878,0.043478260869565216,0.08196721311475409,0.0,0.0,0.0,68,12.70,0

1,3899,7,58,55,499,36,2.00.85,1.53.13,14,2019-05-23,normal,ankara,1900,çim,30,0.00018093982667404744,-0.005852495906180498,0.00017672348252800922,0.3319180819180819,0,0.21022727272727273,0.125,0.13043478260869565,0.0,0.0,0.0,19,4.85,1
2,4561,2,58,28,17522,26,2.01.49,1.53.13,9,2019-05-23,normal,ankara,1900,çim,0,0.00017484042458011694,-0.0037651039169582824,0.00017126243396961457,0.20779220779220778,1,0.16666666666666666,0.0,0.075,0.0,0.0,0.0,19,1.50,0
3,3335,8,58,22,782,366,2.01.50,1.53.13,10,2019-05-23,normal,ankara,1900,çim,21,0.00015317508757388282,-0.017469902182945713,0.00015178103002381804,0.47023809523809523,1,0.1283987915407855,0.21951219512195122,0.2,0.0,0.0,0.0,19,5.80,0
